cap-color, bruises,odor,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,ring-number,ring-type,spore-print-color,population,habitat,class
2,0,7,1,0,0,0,3,3,4,4,1,1,2,5,1,e
2,0,7,1,0,0,0,3,3,4,4,1,1,0,0,6,e
3,0,2,1,11,0,0,3,3,4,4,1,1,0,5,1,e
3,0,2,1,11,0,0,3,3,4,4,1,1,2,5,6,e
0,0,7,1,4,0,4,3,0,4,4,1,1,0,4,3,e
3,0,2,1,4,0,0,3,3,4,4,1,1,0,5,1,e
0,1,0,1,0,1,2,2,2,4,4,1,3,2,5,6,e
0,0,7,1,0,0,4,3,0,4,4,1,1,0,5,3,e
2,0,7,1,0,0,4,3,0,4,4,1,1,2,4,6,e
0,0,5,0,2,0,2,3,3,4,4,1,1,2,1,6,p
2,0,2,1,4,0,0,3,3,4,4,1,1,0,0,6,e
3,0,7,0,5,1,1,3,3,4,4,1,1,8,1,4,e
0,0,5,0,4,0,2,3,3,4,4,1,1,2,5,5,p
2,0,7,1,2,0,0,3,3,4,4,1,1,2,0,6,e
9,1,0,1,8,1,2,2,2,4,4,1,3,0,3,6,e
3,0,7,1,0,0,0,3,3,4,4,1,1,2,5,6,e
3,0,2,1,4,0,0,3,3,4,4,1,1,0,5,1,e
0,0,5,0,5,0,2,3,3,4,4,1,1,0,5,5,p
0,0,7,1,4,0,4,3,0,4,4,1,1,2,5,6,e
3,0,7,1,0,0,0,3,3,4,4,1,1,0,0,1,e
3,0,2,0,0,1,1,3,3,4,4,1,1,0,1,4,e
0,0,2,1,0,0,4,3,0,4,4,1,1,0,4,3,e
3,0,2,1,2,0,0,3,3,4,4,1,1,0,0,1,e
3,1,0,1,5,1,2,2,2,4,4,1,3,2,3,6,e
9,1,0,0,0,0,2,3,3,4,4,1,1,0,1,5,e
3,0,2,1,11,0,0,3,3,4,4,1,1,0,5,6,e
2,0,7,1,0,0,4,3,0,4,4,1,1,0,4,6,e
2,0,7,1,11,0,0,3,3,4,4,1,1,0,5,6,e
2,0,7,1,4,0,0,3,3,4,4,1,1,2,5,6,e
3,0,7,0,0,1,1,3,3,4,4,1,1,0,1,4,e
3,0,2,1,4,0,0,3,3,4,4,1,1,2,0,1,e
2,0,2,0,0,1,1,3,3,4,4,1,1,8,1,4,e
3,0,7,1,11,0,0,3,3,4,4,1,1,0,0,1,e
2,0,7,1,2,0,0,3,3,4,4,1,1,0,0,1,e
0,0,2,1,5,0,4,3,0,4,4,1,1,0,4,3,e
3,0,7,1,0,0,0,3,3,4,4,1,1,2,5,1,e
3,0,7,1,11,0,0,3,3,4,4,1,1,2,5,1,e
2,0,2,1,5,0,4,3,0,4,4,1,1,2,4,3,e
3,0,7,1,0,0,0,3,3,4,4,1,1,2,0,1,e
2,0,7,1,4,0,0,3,3,4,4,1,1,2,0,1,e
0,0,7,1,5,0,4,3,0,4,4,1,1,2,5,6,e
3,0,7,1,0,0,0,3,3,4,4,1,1,0,0,6,e
0,0,7,1,0,0,4,3,0,4,4,1,1,2,5,6,e
3,0,7,1,4,0,0,3,3,4,4,1,1,2,5,1,e
0,0,0,1,0,1,1,3,3,8,5,1,1,0,4,4,e
3,0,7,1,2,0,0,3,3,4,4,1,1,0,5,1,e
3,0,7,1,11,0,0,3,3,4,4,1,1,2,0,6,e
2,0,7,1,11,0,0,3,3,4,4,1,1,2,0,1,e
2,0,7,0,5,1,1,3,3,4,4,1,1,0,1,4,e
3,0,7,1,11,0,0,3,3,4,4,1,1,0,0,1,e
9,1,0,1,8,1,2,3,2,4,4,1,3,2,3,6,e
3,0,2,1,2,0,0,3,3,4,4,1,1,0,0,6,e
2,0,7,1,4,0,0,3,3,4,4,1,1,2,5,1,e
2,0,2,1,0,0,4,3,0,4,4,1,1,2,4,3,e
0,0,2,1,4,0,4,3,0,4,4,1,1,0,4,3,e
3,0,2,1,2,0,0,3,3,4,4,1,1,0,5,1,e
2,0,7,1,0,0,4,3,0,4,4,1,1,0,5,6,e
3,0,2,1,11,0,0,3,3,4,4,1,1,2,5,6,e
2,0,2,1,4,0,0,3,3,4,4,1,1,0,0,1,e
0,1,0,0,2,0,2,3,3,4,4,1,1,2,1,5,e
0,0,2,1,5,0,4,3,0,4,4,1,1,0,4,6,e
3,0,2,1,11,0,0,3,3,4,4,1,1,2,0,1,e
2,0,7,1,11,0,0,3,3,4,4,1,1,2,0,6,e
2,0,7,1,11,0,0,3,3,4,4,1,1,2,0,6,e
2,0,2,1,4,0,4,3,0,4,4,1,1,0,5,3,e
2,0,7,1,11,0,0,3,3,4,4,1,1,2,0,6,e
3,0,2,1,4,0,0,3,3,4,4,1,1,2,0,1,e
3,0,2,0,0,1,1,3,3,4,4,1,1,8,1,4,e
9,1,0,0,2,0,2,3,3,4,4,1,1,2,4,5,e
2,0,7,0,0,1,1,3,3,4,4,1,1,0,1,4,e
9,1,0,0,2,0,2,3,3,4,4,1,1,2,4,5,e
0,1,0,0,5,0,2,3,3,4,4,1,1,0,4,5,e
3,0,2,1,4,0,0,3,3,4,4,1,1,0,0,6,e
3,0,2,0,5,1,1,3,3,4,4,1,1,0,1,4,e
2,0,7,1,0,0,0,3,3,4,4,1,1,2,5,1,e
2,0,2,1,2,0,0,3,3,4,4,1,1,2,5,1,e
2,0,7,1,11,0,0,3,3,4,4,1,1,2,5,6,e
3,0,7,0,5,1,1,3,3,4,4,1,1,8,1,4,e
9,1,0,0,11,0,2,3,3,4,4,1,1,2,4,5,e
3,0,2,0,4,1,1,3,3,4,4,1,1,0,1,4,e
2,0,2,1,5,0,4,3,0,4,4,1,1,2,4,6,e
3,0,7,1,4,0,0,3,3,4,4,1,1,0,5,1,e
0,1,0,0,5,0,2,3,3,4,4,1,1,0,4,5,e
0,0,7,1,0,0,4,3,0,4,4,1,1,2,5,3,e
0,0,2,1,0,0,4,3,0,4,4,1,1,2,5,3,e
2,0,2,0,0,1,1,3,3,4,4,1,1,8,1,4,e
0,0,5,0,5,0,2,3,3,4,4,1,1,0,5,6,p
0,0,5,0,2,0,2,3,3,4,4,1,1,0,1,5,p
0,0,7,1,4,0,4,3,0,4,4,1,1,0,5,3,e
2,0,2,1,4,0,4,3,0,4,4,1,1,2,5,6,e
2,0,2,1,2,0,0,3,3,4,4,1,1,0,0,1,e
3,1,0,1,8,1,2,2,3,4,4,1,3,0,3,6,e
0,0,2,1,5,0,4,3,0,4,4,1,1,0,5,6,e
3,0,2,1,0,0,0,3,3,4,4,1,1,0,5,6,e
2,0,7,1,4,0,0,3,3,4,4,1,1,2,0,1,e
2,0,2,1,4,0,0,3,3,4,4,1,1,0,0,6,e
2,0,2,1,11,0,0,3,3,4,4,1,1,2,0,6,e
3,0,7,1,11,0,0,3,3,4,4,1,1,2,0,1,e
2,0,2,1,4,0,0,3,3,4,4,1,1,2,5,1,e
2,0,2,1,4,0,0,3,3,4,4,1,1,0,5,6,e
0,0,5,0,0,0,2,3,3,4,4,1,1,0,1,6,p
9,1,0,1,5,1,2,3,3,4,4,1,3,0,5,6,e
0,1,0,1,5,1,2,2,3,4,4,1,3,0,3,6,e
3,0,2,0,0,1,1,3,3,4,4,1,1,0,1,4,e
9,1,0,0,5,0,2,3,3,4,4,1,1,0,1,5,e
0,1,0,0,2,0,2,3,3,4,4,1,1,0,4,5,e
2,0,2,1,2,0,0,3,3,4,4,1,1,2,5,6,e
3,0,2,0,0,1,1,3,3,4,4,1,1,8,1,4,e
9,1,0,0,0,0,2,3,3,4,4,1,1,0,1,5,e
0,1,0,0,2,0,2,3,3,4,4,1,1,0,1,5,e
3,1,0,1,8,1,2,2,3,4,4,1,3,0,3,6,e
0,0,7,1,0,0,4,3,0,4,4,1,1,2,4,3,e
2,0,2,1,2,0,0,3,3,4,4,1,1,2,0,6,e
3,0,7,1,2,0,0,3,3,4,4,1,1,2,5,6,e
2,0,2,1,2,0,0,3,3,4,4,1,1,0,0,6,e
3,0,7,1,4,0,0,3,3,4,4,1,1,2,0,1,e
3,0,7,1,0,0,0,3,3,4,4,1,1,2,5,6,e
2,0,2,1,5,0,4,3,0,4,4,1,1,0,4,3,e
0,0,5,0,0,0,2,3,3,4,4,1,1,0,5,5,p
9,1,0,0,0,0,2,3,3,4,4,1,1,2,4,5,e
2,0,7,1,4,0,0,3,3,4,4,1,1,0,5,6,e
0,0,2,1,4,0,4,3,0,4,4,1,1,0,5,3,e
2,0,2,1,2,0,0,3,3,4,4,1,1,0,5,1,e
0,1,0,0,2,0,2,3,3,4,4,1,1,2,4,5,e
2,0,2,1,4,0,4,3,0,4,4,1,1,0,4,3,e
0,0,2,1,0,0,4,3,0,4,4,1,1,0,4,3,e
3,0,2,1,0,0,0,3,3,4,4,1,1,2,5,6,e
3,0,5,0,0,0,2,3,3,4,4,1,1,2,5,6,p
0,0,7,1,4,0,4,3,0,4,4,1,1,2,4,3,e
0,0,5,0,2,0,2,3,3,4,4,1,1,2,5,6,p
3,1,0,1,2,1,2,2,3,4,4,1,3,2,5,6,e
3,0,2,1,2,0,0,3,3,4,4,1,1,2,5,1,e
0,1,0,0,5,0,2,3,3,4,4,1,1,2,1,5,e
2,0,7,1,11,0,0,3,3,4,4,1,1,0,5,1,e
3,0,2,0,5,1,1,3,3,4,4,1,1,8,1,4,e
2,0,2,1,0,0,0,3,3,4,4,1,1,2,5,1,e
9,1,0,1,5,1,2,3,2,4,4,1,3,2,5,6,e
3,0,5,0,0,0,2,3,3,4,4,1,1,0,5,6,p
2,0,2,1,5,0,4,3,0,4,4,1,1,2,5,6,e
0,1,0,1,0,1,2,3,3,4,4,1,3,2,3,6,e
3,0,2,1,4,0,0,3,3,4,4,1,1,2,5,1,e
2,0,7,1,11,0,0,3,3,4,4,1,1,0,5,1,e
9,1,0,0,11,0,2,3,3,4,4,1,1,0,1,5,e
2,0,7,0,5,1,1,3,3,4,4,1,1,8,1,4,e
2,0,2,1,11,0,0,3,3,4,4,1,1,0,0,1,e
0,1,0,0,0,0,2,3,3,4,4,1,1,0,4,5,e
9,1,0,1,8,1,2,2,3,4,4,1,3,0,5,6,e
2,0,7,1,5,0,4,3,0,4,4,1,1,2,5,3,e
3,0,7,0,5,1,1,3,3,4,4,1,1,0,1,4,e
2,0,7,1,2,0,0,3,3,4,4,1,1,2,5,6,e
2,0,2,1,5,0,4,3,0,4,4,1,1,2,4,3,e
0,0,5,0,2,0,2,3,3,4,4,1,1,2,1,5,p
3,0,7,0,4,1,1,3,3,4,4,1,1,8,1,4,e
3,0,7,1,4,0,0,3,3,4,4,1,1,2,0,6,e
2,0,2,1,11,0,0,3,3,4,4,1,1,0,0,1,e
2,0,2,1,11,0,0,3,3,4,4,1,1,0,5,6,e
2,0,2,0,4,1,1,3,3,4,4,1,1,8,1,4,e
2,0,2,0,0,1,1,3,3,4,4,1,1,8,1,4,e
3,1,0,1,0,1,2,2,3,4,4,1,3,2,5,6,e
3,0,2,1,4,0,0,3,3,4,4,1,1,0,5,1,e
3,0,5,0,4,0,2,3,3,4,4,1,1,2,1,6,p
2,0,2,1,11,0,0,3,3,4,4,1,1,0,0,6,e
9,1,0,1,2,1,2,3,2,4,4,1,3,2,5,6,e
0,0,5,0,0,0,2,3,3,4,4,1,1,0,5,6,p
3,0,2,1,4,0,0,3,3,4,4,1,1,2,0,1,e
3,0,2,1,2,0,0,3,3,4,4,1,1,2,0,1,e
2,0,7,0,0,1,1,3,3,4,4,1,1,0,1,4,e
2,0,2,1,2,0,0,3,3,4,4,1,1,2,0,6,e
3,0,7,1,4,0,0,3,3,4,4,1,1,2,0,6,e
0,0,2,1,4,0,4,3,0,4,4,1,1,0,4,6,e
2,0,7,1,4,0,0,3,3,4,4,1,1,0,5,6,e
0,1,0,0,5,0,2,3,3,4,4,1,1,0,1,5,e
2,0,7,1,0,0,0,3,3,4,4,1,1,0,5,6,e
2,0,7,1,4,0,4,3,0,4,4,1,1,0,4,6,e
0,0,5,0,4,0,2,3,3,4,4,1,1,0,5,6,p
3,0,2,1,11,0,0,3,3,4,4,1,1,0,0,1,e
2,0,2,1,4,0,0,3,3,4,4,1,1,0,5,1,e
3,0,7,1,2,0,0,3,3,4,4,1,1,2,0,6,e
2,0,2,1,0,0,4,3,0,4,4,1,1,0,4,6,e
2,0,2,1,4,0,4,3,0,4,4,1,1,2,5,6,e
3,0,2,1,2,0,0,3,3,4,4,1,1,0,5,1,e
9,1,0,0,11,0,2,3,3,4,4,1,1,2,1,5,e
0,1,0,0,0,0,2,3,3,4,4,1,1,2,4,5,e
9,1,0,0,0,0,2,3,3,4,4,1,1,2,1,5,e
3,0,2,1,0,0,0,3,3,4,4,1,1,2,0,1,e
3,0,5,0,2,0,2,3,3,4,4,1,1,2,5,5,p
9,1,0,1,8,1,2,3,2,4,4,1,3,2,5,6,e
2,0,7,1,11,0,0,3,3,4,4,1,1,2,5,6,e
3,0,5,0,2,0,2,3,3,4,4,1,1,0,5,6,p
2,0,2,1,11,0,0,3,3,4,4,1,1,2,0,1,e
0,0,5,0,5,0,2,3,3,4,4,1,1,2,1,5,p
2,0,7,1,0,0,0,3,3,4,4,1,1,2,0,1,e
3,0,7,1,11,0,0,3,3,4,4,1,1,2,5,1,e
3,0,5,0,5,0,2,3,3,4,4,1,1,0,5,6,p
0,0,5,0,0,0,2,3,3,4,4,1,1,2,5,5,p
9,1,0,1,0,1,2,3,2,4,4,1,3,0,3,6,e
0,0,7,1,4,0,4,3,0,4,4,1,1,0,4,6,e
3,1,0,1,2,1,2,2,2,4,4,1,3,0,3,6,e
0,0,7,1,0,0,4,3,0,4,4,1,1,0,5,3,e
3,0,7,1,4,0,0,3,3,4,4,1,1,2,5,1,e
3,0,2,1,0,0,0,3,3,4,4,1,1,2,0,6,e
9,1,0,1,0,1,2,3,2,4,4,1,3,0,5,6,e
0,0,2,1,0,0,4,3,0,4,4,1,1,2,4,6,e
3,0,7,1,4,0,0,3,3,4,4,1,1,2,5,1,e
9,1,0,0,0,0,2,3,3,4,4,1,1,2,1,5,e
0,1,0,1,8,1,2,2,3,4,4,1,3,0,3,6,e
9,1,0,1,0,1,2,3,2,4,4,1,3,0,5,6,e
3,1,0,1,5,1,2,3,2,4,4,1,3,2,3,6,e
3,0,5,0,2,0,2,3,3,4,4,1,1,0,5,5,p
2,0,7,1,5,0,4,3,0,4,4,1,1,2,5,6,e
3,0,7,1,11,0,0,3,3,4,4,1,1,2,5,6,e
9,1,0,1,5,1,2,3,3,4,4,1,3,2,3,6,e
3,0,7,1,11,0,0,3,3,4,4,1,1,2,5,6,e
2,0,2,1,0,0,0,3,3,4,4,1,1,0,0,1,e
9,1,0,0,0,0,2,3,3,4,4,1,1,0,4,5,e
2,0,7,1,5,0,4,3,0,4,4,1,1,2,5,6,e
3,0,7,1,4,0,0,3,3,4,4,1,1,0,0,6,e
3,0,7,0,0,1,1,3,3,4,4,1,1,8,1,4,e
2,0,2,1,0,0,4,3,0,4,4,1,1,2,5,3,e
9,1,0,0,5,0,2,3,3,4,4,1,1,2,4,5,e
3,0,7,1,11,0,0,3,3,4,4,1,1,2,5,1,e
2,0,7,0,4,1,1,3,3,4,4,1,1,8,1,4,e
9,1,0,0,5,0,2,3,3,4,4,1,1,2,4,5,e
3,0,2,1,11,0,0,3,3,4,4,1,1,0,5,6,e
3,0,2,1,2,0,0,3,3,4,4,1,1,2,0,6,e
0,1,0,1,0,1,2,3,3,4,4,1,3,0,5,6,e
2,0,2,1,2,0,0,3,3,4,4,1,1,2,0,1,e
0,0,0,1,0,1,1,3,3,4,8,1,1,2,1,4,e
0,0,7,1,0,0,4,3,0,4,4,1,1,2,5,6,e
0,0,2,1,5,0,4,3,0,4,4,1,1,0,5,6,e
2,0,2,1,4,0,0,3,3,4,4,1,1,0,5,1,e
2,0,2,1,5,0,4,3,0,4,4,1,1,2,5,6,e
2,0,7,1,0,0,0,3,3,4,4,1,1,2,0,1,e
0,1,0,1,8,1,2,3,3,4,4,1,3,2,5,6,e
3,0,2,1,11,0,0,3,3,4,4,1,1,2,5,1,e
2,0,7,1,4,0,0,3,3,4,4,1,1,2,0,1,e
0,0,2,1,0,0,4,3,0,4,4,1,1,0,4,6,e
0,0,7,1,4,0,4,3,0,4,4,1,1,2,5,3,e
0,0,2,1,4,0,4,3,0,4,4,1,1,2,4,6,e
2,0,7,1,0,0,4,3,0,4,4,1,1,2,5,3,e
2,0,7,0,0,1,1,3,3,4,4,1,1,8,1,4,e
3,0,2,1,11,0,0,3,3,4,4,1,1,2,5,1,e
3,0,7,1,2,0,0,3,3,4,4,1,1,2,0,1,e
2,0,2,1,0,0,0,3,3,4,4,1,1,2,5,6,e
3,0,7,0,5,1,1,3,3,4,4,1,1,8,1,4,e
2,0,2,1,0,0,0,3,3,4,4,1,1,2,5,6,e
2,0,7,1,0,0,0,3,3,4,4,1,1,0,0,1,e
2,0,2,1,4,0,4,3,0,4,4,1,1,2,4,6,e
0,0,5,0,4,0,2,3,3,4,4,1,1,2,5,6,p
3,0,5,0,4,0,2,3,3,4,4,1,1,2,1,5,p
2,0,7,1,11,0,0,3,3,4,4,1,1,0,5,6,e
3,1,0,1,2,1,2,3,3,4,4,1,3,0,5,6,e
2,0,2,1,11,0,0,3,3,4,4,1,1,2,0,6,e
2,0,7,1,4,0,4,3,0,4,4,1,1,2,4,3,e
9,1,0,0,2,0,2,3,3,4,4,1,1,0,4,5,e
3,0,2,1,0,0,0,3,3,4,4,1,1,2,5,6,e
3,0,7,1,2,0,0,3,3,4,4,1,1,2,5,1,e
0,0,5,0,0,0,2,3,3,4,4,1,1,2,5,6,p
0,0,5,0,2,0,2,3,3,4,4,1,1,0,5,6,p
3,0,7,1,11,0,0,3,3,4,4,1,1,0,5,6,e
2,0,2,1,4,0,0,3,3,4,4,1,1,0,0,1,e
0,0,2,1,4,0,4,3,0,4,4,1,1,0,5,6,e
2,0,7,1,5,0,4,3,0,4,4,1,1,0,4,6,e
2,0,7,1,0,0,4,3,0,4,4,1,1,0,4,3,e
3,0,2,1,4,0,0,3,3,4,4,1,1,0,0,6,e
2,0,2,1,2,0,0,3,3,4,4,1,1,2,5,6,e
0,1,0,0,5,0,2,3,3,4,4,1,1,0,1,5,e
0,1,0,1,5,1,2,3,3,4,4,1,3,2,3,6,e
2,0,7,0,4,1,1,3,3,4,4,1,1,8,1,4,e
2,0,7,1,4,0,4,3,0,4,4,1,1,0,5,3,e
0,1,0,0,11,0,2,3,3,4,4,1,1,2,4,5,e
9,1,0,0,2,0,2,3,3,4,4,1,1,0,1,5,e
0,0,7,1,0,0,4,3,0,4,4,1,1,0,4,6,e
2,0,7,1,4,0,4,3,0,4,4,1,1,0,4,3,e
3,0,2,1,11,0,0,3,3,4,4,1,1,2,5,1,e
3,0,7,0,0,1,1,3,3,4,4,1,1,0,1,4,e
3,0,2,1,0,0,0,3,3,4,4,1,1,0,0,1,e
2,0,2,0,4,1,1,3,3,4,4,1,1,8,1,4,e
2,0,2,1,4,0,0,3,3,4,4,1,1,2,0,6,e
0,0,0,1,5,1,1,3,3,5,4,1,1,0,1,4,e
3,0,2,1,11,0,0,3,3,4,4,1,1,2,0,1,e
9,1,0,0,2,0,2,3,3,4,4,1,1,2,1,5,e
3,0,2,1,0,0,0,3,3,4,4,1,1,0,5,1,e
2,0,7,1,4,0,0,3,3,4,4,1,1,2,0,1,e
3,0,2,1,2,0,0,3,3,4,4,1,1,2,5,6,e
2,0,2,1,4,0,0,3,3,4,4,1,1,2,5,6,e
3,0,7,1,2,0,0,3,3,4,4,1,1,2,5,6,e
0,0,2,1,5,0,4,3,0,4,4,1,1,0,5,3,e
9,1,0,1,2,1,2,2,3,4,4,1,3,0,3,6,e
0,0,5,0,5,0,2,3,3,4,4,1,1,0,5,6,p
3,0,2,1,0,0,0,3,3,4,4,1,1,0,5,6,e
2,0,2,1,4,0,0,3,3,4,4,1,1,0,5,1,e
0,0,5,0,4,0,2,3,3,4,4,1,1,2,1,6,p
0,0,5,0,5,0,2,3,3,4,4,1,1,0,1,5,p
0,1,0,1,0,1,2,2,3,4,4,1,3,0,3,6,e
0,0,5,0,4,0,2,3,3,4,4,1,1,2,5,6,p
9,1,0,1,8,1,2,3,2,4,4,1,3,0,3,6,e
2,0,7,1,0,0,4,3,0,4,4,1,1,2,5,3,e
3,0,7,1,2,0,0,3,3,4,4,1,1,2,0,1,e
2,0,7,1,5,0,4,3,0,4,4,1,1,0,5,3,e
2,0,7,1,5,0,4,3,0,4,4,1,1,2,4,3,e
2,0,7,1,2,0,0,3,3,4,4,1,1,2,0,1,e
0,1,0,0,5,0,2,3,3,4,4,1,1,2,4,5,e
3,0,2,1,2,0,0,3,3,4,4,1,1,0,0,1,e
2,0,2,1,11,0,0,3,3,4,4,1,1,2,0,1,e
2,0,2,1,4,0,4,3,0,4,4,1,1,2,5,3,e
0,1,0,1,5,1,2,2,2,4,4,1,3,0,3,6,e
3,0,7,1,4,0,0,3,3,4,4,1,1,0,5,1,e
2,0,7,1,4,0,0,3,3,4,4,1,1,0,0,6,e
2,0,7,1,2,0,0,3,3,4,4,1,1,2,5,6,e
2,0,2,1,0,0,0,3,3,4,4,1,1,0,5,1,e
3,0,7,1,2,0,0,3,3,4,4,1,1,0,5,1,e
2,0,2,1,0,0,4,3,0,4,4,1,1,2,5,3,e
0,0,2,1,0,0,4,3,0,4,4,1,1,0,5,6,e
0,1,0,0,11,0,2,3,3,4,4,1,1,2,1,5,e
0,0,2,1,0,0,4,3,0,4,4,1,1,0,5,6,e
3,0,2,1,2,0,0,3,3,4,4,1,1,2,0,6,e
2,0,7,0,4,1,1,3,3,4,4,1,1,0,1,4,e
0,1,0,1,5,1,2,3,3,4,4,1,3,0,3,6,e
2,0,2,1,0,0,4,3,0,4,4,1,1,2,5,6,e
0,0,5,0,2,0,2,3,3,4,4,1,1,0,1,6,p
3,0,7,1,4,0,0,3,3,4,4,1,1,0,0,6,e
3,1,0,1,8,1,2,2,3,4,4,1,3,0,5,6,e
3,0,2,1,0,0,0,3,3,4,4,1,1,0,5,1,e
3,0,7,1,4,0,0,3,3,4,4,1,1,2,5,1,e
2,0,7,1,4,0,4,3,0,4,4,1,1,2,4,6,e
0,1,0,1,0,1,2,2,3,4,4,1,3,0,5,6,e
3,0,5,0,2,0,2,3,3,4,4,1,1,0,5,6,p
3,0,5,0,5,0,2,3,3,4,4,1,1,2,5,5,p
3,0,7,1,11,0,0,3,3,4,4,1,1,2,0,6,e
3,0,2,1,4,0,0,3,3,4,4,1,1,0,5,6,e
3,0,2,0,4,1,1,3,3,4,4,1,1,0,1,4,e
3,0,5,0,4,0,2,3,3,4,4,1,1,2,5,5,p
3,0,7,1,11,0,0,3,3,4,4,1,1,2,5,6,e
9,1,0,0,5,0,2,3,3,4,4,1,1,2,1,5,e
0,1,0,0,5,0,2,3,3,4,4,1,1,2,1,5,e
3,0,2,1,0,0,0,3,3,4,4,1,1,2,5,1,e
0,0,2,1,5,0,4,3,0,4,4,1,1,2,5,6,e
3,0,2,1,2,0,0,3,3,4,4,1,1,0,0,1,e
2,0,7,1,0,0,4,3,0,4,4,1,1,0,5,3,e
3,0,7,1,0,0,0,3,3,4,4,1,1,0,0,6,e
3,0,7,1,4,0,0,3,3,4,4,1,1,0,5,6,e
3,0,2,1,4,0,0,3,3,4,4,1,1,2,5,1,e
0,0,5,0,4,0,2,3,3,4,4,1,1,0,1,5,p
2,0,2,0,0,1,1,3,3,4,4,1,1,8,1,4,e
0,0,2,1,0,0,4,3,0,4,4,1,1,0,5,3,e
2,0,7,1,2,0,0,3,3,4,4,1,1,0,0,6,e
3,0,2,0,0,1,1,3,3,4,4,1,1,8,1,4,e
2,0,7,1,4,0,0,3,3,4,4,1,1,2,5,6,e
2,0,2,1,2,0,0,3,3,4,4,1,1,0,0,1,e
2,0,2,1,0,0,0,3,3,4,4,1,1,2,0,6,e
2,0,7,1,0,0,4,3,0,4,4,1,1,0,4,6,e
3,1,0,1,0,1,2,2,2,4,4,1,3,0,3,6,e
2,0,2,1,4,0,0,3,3,4,4,1,1,0,0,1,e
0,0,2,1,0,0,4,3,0,4,4,1,1,2,4,3,e
3,0,7,1,11,0,0,3,3,4,4,1,1,0,0,6,e
0,0,7,1,5,0,4,3,0,4,4,1,1,2,4,6,e
3,0,7,1,11,0,0,3,3,4,4,1,1,0,0,6,e
0,1,0,0,11,0,2,3,3,4,4,1,1,0,1,5,e
0,0,7,1,4,0,4,3,0,4,4,1,1,2,5,3,e
9,1,0,1,2,1,2,3,2,4,4,1,3,2,3,6,e
3,0,7,0,5,1,1,3,3,4,4,1,1,0,1,4,e
0,1,0,0,11,0,2,3,3,4,4,1,1,0,4,5,e
2,0,2,1,11,0,0,3,3,4,4,1,1,0,5,1,e
3,0,2,1,2,0,0,3,3,4,4,1,1,2,0,1,e
3,0,2,1,4,0,0,3,3,4,4,1,1,0,0,6,e
2,0,7,1,2,0,0,3,3,4,4,1,1,0,5,1,e
2,0,2,1,2,0,0,3,3,4,4,1,1,2,0,1,e
2,0,2,0,5,1,1,3,3,4,4,1,1,0,1,4,e
9,1,0,1,8,1,2,2,3,4,4,1,3,2,3,6,e
2,0,2,1,5,0,4,3,0,4,4,1,1,0,5,6,e
0,0,5,0,2,0,2,3,3,4,4,1,1,0,5,5,p
0,0,2,1,5,0,4,3,0,4,4,1,1,0,4,6,e
2,0,7,1,0,0,0,3,3,4,4,1,1,0,0,6,e
3,0,7,1,4,0,0,3,3,4,4,1,1,0,0,1,e
2,0,2,1,4,0,0,3,3,4,4,1,1,2,5,1,e
0,1,0,0,11,0,2,3,3,4,4,1,1,2,4,5,e
2,0,7,1,4,0,0,3,3,4,4,1,1,2,5,1,e
3,0,7,1,0,0,0,3,3,4,4,1,1,2,5,1,e
3,0,2,1,4,0,0,3,3,4,4,1,1,2,0,6,e
0,0,5,0,4,0,2,3,3,4,4,1,1,2,1,6,p
0,1,0,0,0,0,2,3,3,4,4,1,1,2,1,5,e
2,0,7,1,4,0,0,3,3,4,4,1,1,0,0,6,e
0,0,5,0,2,0,2,3,3,4,4,1,1,0,5,6,p
2,0,7,1,5,0,4,3,0,4,4,1,1,2,4,3,e
2,0,7,1,2,0,0,3,3,4,4,1,1,0,5,6,e
0,0,7,1,5,0,4,3,0,4,4,1,1,2,4,3,e
3,0,2,1,2,0,0,3,3,4,4,1,1,2,0,6,e
2,0,2,1,0,0,0,3,3,4,4,1,1,0,0,6,e
0,0,5,0,5,0,2,3,3,4,4,1,1,0,1,6,p
0,0,5,0,0,0,2,3,3,4,4,1,1,0,5,5,p
2,0,7,1,0,0,0,3,3,4,4,1,1,2,0,6,e
3,1,0,1,8,1,2,2,3,4,4,1,3,2,5,6,e
3,0,5,0,2,0,2,3,3,4,4,1,1,0,1,6,p
0,0,7,1,4,0,4,3,0,4,4,1,1,0,5,3,e
3,0,2,1,0,0,0,3,3,4,4,1,1,2,0,1,e
2,0,2,1,4,0,0,3,3,4,4,1,1,0,0,6,e
0,0,5,0,0,0,2,3,3,4,4,1,1,0,1,5,p
2,0,7,1,4,0,0,3,3,4,4,1,1,2,0,6,e
3,0,2,1,2,0,0,3,3,4,4,1,1,0,0,6,e
2,0,7,1,4,0,4,3,0,4,4,1,1,2,5,6,e
3,0,2,1,2,0,0,3,3,4,4,1,1,2,5,6,e
2,0,2,1,5,0,4,3,0,4,4,1,1,2,4,6,e
2,0,7,1,0,0,0,3,3,4,4,1,1,0,5,1,e
2,0,7,0,5,1,1,3,3,4,4,1,1,0,1,4,e
2,0,2,1,11,0,0,3,3,4,4,1,1,2,0,1,e
2,0,2,1,0,0,0,3,3,4,4,1,1,2,0,1,e
3,0,5,0,5,0,2,3,3,4,4,1,1,2,1,5,p
